source,hypothesis,specification,parameter_setting,term,estimate,estimate_percentage_points,std_error,ci_low,ci_high,ci_low_percentage_points,ci_high_percentage_points,z_value,p_value_two_sided,is_behavior_term,reference_category,sample_variant,p_value_holm,significant_raw_0_05,significant_holm_0_05
KR,H1_session_depth,adjusted,30m_session_boundary,session_depth_7,0.014494918132455846,1.4494918132455845,0.01168279113170594,-0.008402931724591734,0.037392767989503424,-0.8402931724591735,3.7392767989503426,1.2407067770918263,0.21471408982446458,True,session depth 1,alias_confirmed_ge10m,0.8588563592978583,False,False
KR,H1_session_depth,adjusted,30m_session_boundary,session_depth_8+,0.021516911681108208,2.151691168110821,0.008942840824047091,0.0039892657465014116,0.039044557615715,0.39892657465014114,3.9044557615715,2.406048827711406,0.016126109198512595,True,session depth 1,alias_confirmed_ge10m,0.09675665519107557,True,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_5-10m,-0.006153910655325387,-0.6153910655325388,0.007156268513202507,-0.020179939204900302,0.007872117894249527,-2.01799392049003,0.7872117894249526,-0.859932888763483,0.38982603773392704,True,<=5m,alias_confirmed_ge10m,1.0,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_10-20m,-0.01657231153492177,-1.6572311534921769,0.009037846029185254,-0.034286164249943206,0.0011415411800996672,-3.4286164249943205,0.11415411800996672,-1.8336572100704105,0.0667048941440333,True,<=5m,alias_confirmed_ge10m,0.5336391531522664,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_20-30m,0.008163586141468072,0.8163586141468072,0.013159236333309813,-0.017628043135870082,0.03395521541880622,-1.7628043135870082,3.395521541880622,0.6203692930724016,0.5350146840626617,True,<=5m,alias_confirmed_ge10m,1.0,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_30-60m,-0.007008823970704402,-0.7008823970704402,0.01232023269896891,-0.031156036341836172,0.017138388400427366,-3.1156036341836173,1.7138388400427367,-0.5688873044817552,0.569432621518425,True,<=5m,alias_confirmed_ge10m,1.0,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_1-2h,0.004065796946510649,0.4065796946510649,0.012568986835478068,-0.020568964573184426,0.028700558466205728,-2.0568964573184427,2.8700558466205726,0.32347849510306254,0.7463328912614877,True,<=5m,alias_confirmed_ge10m,1.0,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_2-6h,-0.006452816550411364,-0.6452816550411364,0.012444929172569744,-0.03084442951879992,0.017938796417977187,-3.084442951879992,1.7938796417977187,-0.5185097047104308,0.6041026907909899,True,<=5m,alias_confirmed_ge10m,1.0,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_6-24h,0.01022689974766956,1.022689974766956,0.010366949028420617,-0.010091946977597355,0.030545746472936473,-1.0091946977597355,3.0545746472936472,0.9864907910353261,0.3238923320270242,True,<=5m,alias_confirmed_ge10m,1.0,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_>24h,-0.0021993490876232084,-0.21993490876232083,0.010785274578118731,-0.023338098824111347,0.018939400648864933,-2.333809882411135,1.8939400648864932,-0.20392147382925874,0.8384148639697586,True,<=5m,alias_confirmed_ge10m,1.0,False,False
KR,H3_recent_volume,adjusted,6h_window,recent_games_1,-0.007239210503989087,-0.7239210503989086,0.008205551570685775,-0.023321796055819275,0.008843375047841103,-2.3321796055819277,0.8843375047841103,-0.8822332589866441,0.3776506797898759,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False
KR,H3_recent_volume,adjusted,6h_window,recent_games_2,-0.00462408912367211,-0.46240891236721104,0.008587228795115849,-0.02145474828910446,0.012206570041760236,-2.1454748289104457,1.2206570041760236,-0.5384844440504659,0.5902426417834727,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False
KR,H3_recent_volume,adjusted,6h_window,recent_games_3,-0.0021420382441456514,-0.21420382441456515,0.008763324408388269,-0.019317838469427435,0.015033761981136134,-1.9317838469427435,1.5033761981136133,-0.24443215203756335,0.8068961430950221,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False
KR,H3_recent_volume,adjusted,6h_window,recent_games_4,0.0026610464934377,0.26610464934377,0.009030051722335551,-0.015037529660873863,0.020359622647749265,-1.5037529660873863,2.0359622647749265,0.29468784623411226,0.7682323484106742,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False
KR,H3_recent_volume,adjusted,6h_window,recent_games_5,-0.01620388397155636,-1.6203883971556359,0.00955531266665831,-0.03493195265922603,0.0025241847161133132,-3.493195265922603,0.25241847161133135,-1.6957984041796081,0.08992406481960126,True,0 recent ranked games,alias_confirmed_ge10m,0.5395443889176076,False,False
KR,H3_recent_volume,adjusted,6h_window,recent_games_6+,-0.0004908257740147364,-0.04908257740147364,0.009027920911898045,-0.018185225616610907,0.01720357406858143,-1.8185225616610907,1.720357406858143,-0.05436753143992091,0.9566423467375844,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False
KR,H1_session_depth,adjusted,30m_session_boundary,session_depth_2,0.006791799173790119,0.6791799173790118,0.007158022498580982,-0.007237667123956015,0.020821265471536253,-0.7237667123956015,2.082126547153625,0.9488373604772179,0.342703337052699,True,session depth 1,authoritative_ge5m,0.886414788285486,False,False
KR,H1_session_depth,adjusted,30m_session_boundary,session_depth_3,0.0067820605489468805,0.678206054894688,0.007309320026260412,-0.007543943454000888,0.02110806455189465,-0.7543943454000888,2.110806455189465,0.9278647705368994,0.35347772078692613,True,session depth 1,authoritative_ge5m,0.886414788285486,False,False
KR,H1_session_depth,adjusted,30m_session_boundary,session_depth_4,0.021177416947058273,2.117741694705827,0.0083086236279856,0.004892813875107975,0.03746202001900857,0.4892813875107975,3.746202001900857,2.5488477869820985,0.010807946130979594,True,session depth 1,authoritative_ge5m,0.07565562291685715,True,False
KR,H1_session_depth,adjusted,30m_session_boundary,session_depth_5,0.0173469528768435,1.73469528768435,0.008945993577666036,-0.00018687234130855893,0.034880778094995554,-0.018687234130855893,3.4880778094995555,1.9390750425029069,0.05249220117797559,True,session depth 1,authoritative_ge5m,0.2624610058898779,False,False
KR,H1_session_depth,adjusted,30m_session_boundary,session_depth_6,0.012217918534087203,1.2217918534087202,0.01048728684327519,-0.008336785974272922,0.032772623042447324,-0.8336785974272922,3.2772623042447324,1.1650218704489574,0.24401014016243572,True,session depth 1,authoritative_ge5m,0.886414788285486,False,False
KR,H1_session_depth,adjusted,30m_session_boundary,session_depth_7,0.014228730581629191,1.4228730581629192,0.011641187156350718,-0.008587576982108464,0.037045038145366846,-0.8587576982108464,3.7045038145366846,1.2222748754509,0.2216036970713715,True,session depth 1,authoritative_ge5m,0.886414788285486,False,False
KR,H1_session_depth,adjusted,30m_session_boundary,session_depth_8+,0.02086164744364381,2.086164744364381,0.008930931457308423,0.0033573434389234796,0.03836595144836414,0.33573434389234796,3.836595144836414,2.335887084495779,0.019497127274311805,True,session depth 1,authoritative_ge5m,0.11698276364587083,True,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_5-10m,-0.00619154693505881,-0.619154693505881,0.007140002294217861,-0.020185694281259176,0.007802600411141557,-2.0185694281259177,0.7802600411141557,-0.8671631576467234,0.3858526195621614,True,<=5m,authoritative_ge5m,1.0,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_10-20m,-0.016714690107688293,-1.6714690107688293,0.009025450223006425,-0.034404247489039884,0.0009748672736632977,-3.4404247489039883,0.09748672736632977,-1.8519508384281513,0.06403288269229898,True,<=5m,authoritative_ge5m,0.5122630615383919,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_20-30m,0.0082620195994668,0.82620195994668,0.013127144480036004,-0.017466710801257543,0.033990750000191146,-1.7466710801257543,3.399075000019115,0.6293843731233267,0.529097446030609,True,<=5m,authoritative_ge5m,1.0,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_30-60m,-0.006094809392809289,-0.609480939280929,0.012291927204003836,-0.030186544013244932,0.017996925227626356,-3.0186544013244934,1.7996925227626355,-0.49583838983556894,0.6200084370904764,True,<=5m,authoritative_ge5m,1.0,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_1-2h,0.0039419753668638,0.39419753668638,0.012534990167960669,-0.020626153908902795,0.028510104642630395,-2.0626153908902793,2.8510104642630396,0.31447773903640197,0.7531582211613269,True,<=5m,authoritative_ge5m,1.0,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_2-6h,-0.006597911851692268,-0.6597911851692267,0.012424266120825445,-0.030949025982851305,0.017753202279466772,-3.0949025982851306,1.775320227946677,-0.5310504288565508,0.5953838340618833,True,<=5m,authoritative_ge5m,1.0,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_6-24h,0.010676373898648523,1.0676373898648523,0.01037544699323188,-0.009659128531590358,0.031011876328887404,-0.9659128531590357,3.1011876328887404,1.0290037533431518,0.3034779111303598,True,<=5m,authoritative_ge5m,1.0,False,False
KR,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_>24h,-0.0024539777292344705,-0.24539777292344706,0.0107625311740567,-0.023548151212875186,0.018640195754406244,-2.3548151212875186,1.8640195754406244,-0.22801120754473014,0.8196375276404751,True,<=5m,authoritative_ge5m,1.0,False,False
KR,H3_recent_volume,adjusted,6h_window,recent_games_1,-0.007543380137285152,-0.7543380137285152,0.008182769635681725,-0.02358131391700927,0.008494553642438969,-2.358131391700927,0.8494553642438969,-0.9218614812754282,0.3566008331554357,True,0 recent ranked games,authoritative_ge5m,1.0,False,False
KR,H3_recent_volume,adjusted,6h_window,recent_games_2,-0.004688894146897222,-0.4688894146897222,0.008562425414845008,-0.02147093958030387,0.012093151286509424,-2.147093958030387,1.2093151286509425,-0.547612845627584,0.5839577671838652,True,0 recent ranked games,authoritative_ge5m,1.0,False,False
KR,H3_recent_volume,adjusted,6h_window,recent_games_3,-0.0021597004540011623,-0.21597004540011622,0.008740828673739716,-0.019291409849566014,0.014972008941563688,-1.9291409849566015,1.4972008941563688,-0.24708188829848626,0.8048448502984439,True,0 recent ranked games,authoritative_ge5m,1.0,False,False
KR,H3_recent_volume,adjusted,6h_window,recent_games_4,0.0025130542442551576,0.25130542442551573,0.00900786223446749,-0.01514203131299962,0.020168139801509936,-1.514203131299962,2.0168139801509937,0.2789845336043507,0.7802566941206031,True,0 recent ranked games,authoritative_ge5m,1.0,False,False
KR,H3_recent_volume,adjusted,6h_window,recent_games_5,-0.0158893529592535,-1.5889352959253498,0.009547568116844382,-0.034602242608211396,0.0028235366897043992,-3.4602242608211395,0.2823536689704399,-1.6642303846170592,0.0960663982057904,True,0 recent ranked games,authoritative_ge5m,0.5763983892347424,False,False
KR,H3_recent_volume,adjusted,6h_window,recent_games_6+,-0.00046704387601148015,-0.04670438760114801,0.009009280435758153,-0.018124909056718784,0.017190821304695826,-1.8124909056718783,1.7190821304695827,-0.05184030837332652,0.9586559372772899,True,0 recent ranked games,authoritative_ge5m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_2,-0.004083233467308591,-0.40832334673085907,0.002370310130631436,-0.008728955955536636,0.0005624890209194548,-0.8728955955536636,0.056248902091945475,-1.7226578980282394,0.08495040817398657,True,session depth 1,authoritative_ge10m,0.594652857217906,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_3,-0.004101710342064762,-0.41017103420647616,0.0025122151226741156,-0.009025561503922901,0.0008221408197933789,-0.9025561503922901,0.08221408197933788,-1.6327066520078564,0.10253070773372672,True,session depth 1,authoritative_ge10m,0.614111138808747,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_4,-0.004472725047224101,-0.4472725047224101,0.002738027777098424,-0.009839160879007275,0.0008937107845590729,-0.9839160879007275,0.08937107845590729,-1.6335572212360794,0.1023518564681245,True,session depth 1,authoritative_ge10m,0.614111138808747,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_5,0.001191790899918577,0.1191790899918577,0.0031350695655007798,-0.0049528325374905875,0.0073364143373277416,-0.49528325374905874,0.7336414337327741,0.38014815142649205,0.7038354442943,True,session depth 1,authoritative_ge10m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_6,-0.00030593590086281096,-0.030593590086281097,0.003582592352075505,-0.007327687882219442,0.00671581608049382,-0.7327687882219441,0.671581608049382,-0.08539511917552467,0.9319472733242419,True,session depth 1,authoritative_ge10m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_7,-0.001807327947885626,-0.1807327947885626,0.004065708383584494,-0.009775969951353793,0.006161314055582542,-0.9775969951353793,0.6161314055582542,-0.4445296556887368,0.6566596929816555,True,session depth 1,authoritative_ge10m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_8+,-0.0001987628818470572,-0.01987628818470572,0.0031679630556395062,-0.0064078563752539485,0.006010330611559834,-0.6407856375253949,0.6010330611559834,-0.06274154033874413,0.949972318129577,True,session depth 1,authoritative_ge10m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_5-10m,-0.0016390459628126024,-0.16390459628126025,0.0025518389413616708,-0.006640558382228296,0.003362466456603091,-0.6640558382228297,0.3362466456603091,-0.6422999258479853,0.5206784624158385,True,<=5m,authoritative_ge10m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_10-20m,-0.0067118028789113155,-0.6711802878911316,0.0033406644322694977,-0.013259384850593477,-0.00016422090722915342,-1.3259384850593476,-0.016422090722915342,-2.00912214171467,0.04452418203081066,True,<=5m,authoritative_ge10m,0.31166927421567464,True,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_20-30m,3.7462691132037114e-05,0.003746269113203711,0.00523794842149496,-0.01022872756787651,0.010303652950140584,-1.022872756787651,1.0303652950140585,0.007152168772472355,0.9942934436119687,True,<=5m,authoritative_ge10m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_30-60m,-0.0036229091058301473,-0.3622909105830147,0.004217504089555848,-0.011889065226010001,0.004643247014349707,-1.188906522601,0.4643247014349707,-0.8590173308431056,0.39033095446895266,True,<=5m,authoritative_ge10m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_1-2h,0.0007672469669757191,0.07672469669757191,0.004473877820026925,-0.008001392431509624,0.009535886365461063,-0.8001392431509624,0.9535886365461063,0.17149484135244034,0.8638346863612674,True,<=5m,authoritative_ge10m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_2-6h,-0.002364619693635604,-0.2364619693635604,0.004164378825042055,-0.010526652208699258,0.005797412821428051,-1.0526652208699259,0.5797412821428051,-0.5678205064861562,0.5701568539998115,True,<=5m,authoritative_ge10m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_6-24h,0.008631407853058609,0.8631407853058609,0.003544151690004292,0.0016849981849034303,0.015577817521213788,0.16849981849034304,1.5577817521213788,2.435394590305517,0.014875558039308937,True,<=5m,authoritative_ge10m,0.1190044643144715,True,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_>24h,-0.0043489750130115724,-0.43489750130115723,0.003916253556933338,-0.012024690938927798,0.003326740912904652,-1.2024690938927798,0.3326740912904652,-1.1104937281990193,0.26678632924222895,True,<=5m,authoritative_ge10m,1.0,False,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_1,-0.006213158177276829,-0.621315817727683,0.002821518073737402,-0.011743231983530965,-0.0006830843710226931,-1.1743231983530964,-0.0683084371022693,-2.202062157640847,0.027660918105729407,True,0 recent ranked games,authoritative_ge10m,0.16596550863437645,True,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_2,-0.004378130652320968,-0.4378130652320968,0.0028614289037282295,-0.009986428247950228,0.0012301669433082913,-0.9986428247950229,0.12301669433082912,-1.5300504746480295,0.12600423564389238,True,0 recent ranked games,authoritative_ge10m,0.6300211782194619,False,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_3,-0.00355235188322057,-0.355235188322057,0.0029921092302198837,-0.009416778212261407,0.002312074445820267,-0.9416778212261407,0.2312074445820267,-1.187240040350905,0.23513295130686193,True,0 recent ranked games,authoritative_ge10m,0.9405318052274477,False,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_4,-0.0006850938142005056,-0.06850938142005056,0.0031212875317799716,-0.006802704961883169,0.005432517333482157,-0.6802704961883169,0.5432517333482157,-0.21949077335077116,0.826267766444811,True,0 recent ranked games,authoritative_ge10m,1.0,False,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_5,-0.0025556084517239174,-0.25556084517239175,0.003273979597005484,-0.008972490547973626,0.003861273644525791,-0.8972490547973626,0.3861273644525791,-0.7805816670517378,0.4350485777688821,True,0 recent ranked games,authoritative_ge10m,1.0,False,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_6+,-0.00182025783912792,-0.182025783912792,0.0030226670727220837,-0.007744576438918316,0.004104060760662477,-0.7744576438918316,0.4104060760662477,-0.6022025566608876,0.5470393140560372,True,0 recent ranked games,authoritative_ge10m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_2,-0.0031371623079147286,-0.31371623079147287,0.0028997098989841466,-0.008820489275537934,0.0025461646597084767,-0.8820489275537934,0.2546164659708477,-1.0818883326962359,0.27930214978362894,True,session depth 1,alias_confirmed_ge10m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_3,-0.004214062709753108,-0.4214062709753108,0.0030837662766832726,-0.010258133548791501,0.0018300081292852858,-1.0258133548791502,0.18300081292852857,-1.3665311608133672,0.17177230724717135,True,session depth 1,alias_confirmed_ge10m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_4,-0.004901870111234613,-0.49018701112346125,0.003410369123062757,-0.011586070766425063,0.0017823305439558382,-1.1586070766425063,0.17823305439558382,-1.437342977944974,0.15062056260344406,True,session depth 1,alias_confirmed_ge10m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_5,0.0015522735810694682,0.15522735810694682,0.003986465813097363,-0.006261055838201544,0.009365603000340481,-0.6261055838201545,0.9365603000340481,0.38938590065655143,0.696990700338042,True,session depth 1,alias_confirmed_ge10m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_6,0.0005325052127476834,0.053250521274768335,0.004568221063768477,-0.008421043545655786,0.009486053971151152,-0.8421043545655785,0.9486053971151152,0.11656730383980195,0.9072029487988079,True,session depth 1,alias_confirmed_ge10m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_7,-0.00021383878634958267,-0.021383878634958265,0.00522876765477029,-0.010462035073227313,0.01003435750052815,-1.0462035073227314,1.0034357500528148,-0.04089659370396657,0.9673783330078182,True,session depth 1,alias_confirmed_ge10m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_8+,-0.0014589415599119738,-0.14589415599119737,0.004154295636340359,-0.009601211388270983,0.006683328268447035,-0.9601211388270983,0.6683328268447035,-0.35118867014413985,0.7254468094053268,True,session depth 1,alias_confirmed_ge10m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_5-10m,-0.0004120575480784154,-0.04120575480784154,0.003358535085900319,-0.006994665357257178,0.0061705502611003465,-0.6994665357257177,0.6170550261100347,-0.12268966604169197,0.9023528473430119,True,<=5m,alias_confirmed_ge10m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_10-20m,-0.008657960831243336,-0.8657960831243335,0.004054204868652401,-0.016604056359748983,-0.0007118653027376881,-1.6604056359748982,-0.07118653027376881,-2.135550893884946,0.032716037662619595,True,<=5m,alias_confirmed_ge10m,0.22901226363833715,True,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_20-30m,0.0001409182253986981,0.01409182253986981,0.006264690205399362,-0.012137648951484885,0.012419485402282281,-1.2137648951484885,1.2419485402282282,0.02249404532042855,0.9820538619456192,True,<=5m,alias_confirmed_ge10m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_30-60m,0.002605948850815779,0.26059488508157785,0.005318534568073603,-0.007818187353139775,0.013030085054771334,-0.7818187353139775,1.3030085054771334,0.48997497665219936,0.6241516060833435,True,<=5m,alias_confirmed_ge10m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_1-2h,0.0007759930739035213,0.07759930739035213,0.005621254907392964,-0.010241464092505724,0.011793450240312767,-1.0241464092505723,1.1793450240312766,0.13804623463756296,0.8902038773591362,True,<=5m,alias_confirmed_ge10m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_2-6h,-0.0029042805912442163,-0.29042805912442166,0.005320275439934206,-0.013331828841348252,0.00752326765885982,-1.3331828841348252,0.752326765885982,-0.5458891412735075,0.5851421430082351,True,<=5m,alias_confirmed_ge10m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_6-24h,0.01052121410724271,1.0521214107242711,0.004501838676433726,0.0016977724372231415,0.019344655777262278,0.16977724372231415,1.9344655777262278,2.337092655567441,0.01943436682336678,True,<=5m,alias_confirmed_ge10m,0.15547493458693423,True,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_>24h,0.0018600758646908464,0.18600758646908463,0.00489168035715959,-0.007727441459223978,0.01144759318860567,-0.7727441459223978,1.144759318860567,0.38025294558921685,0.7037576607038272,True,<=5m,alias_confirmed_ge10m,1.0,False,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_1,-0.0034154652800163212,-0.3415465280016321,0.003515330182182695,-0.01030538583086103,0.003474455270828387,-1.030538583086103,0.3474455270828387,-0.9715916010756159,0.33125376254878824,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_2,-0.0019463204698473462,-0.19463204698473463,0.003543576692804206,-0.008891603164199145,0.004998962224504452,-0.8891603164199146,0.49989622245044524,-0.5492530961160396,0.5828317709621285,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_3,-0.0004449107782686455,-0.04449107782686455,0.0037043517790209474,-0.007705306851216579,0.006815485294679288,-0.7705306851216579,0.6815485294679289,-0.12010489413784414,0.9044000554972741,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_4,0.0020293529336183717,0.2029352933618372,0.0038824721519790458,-0.005580152655240277,0.00963885852247702,-0.5580152655240277,0.9638858522477021,0.5226960694576862,0.6011857739348337,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_5,0.00135319377315554,0.135319377315554,0.004138438503899204,-0.006757996646720723,0.009464384193031803,-0.6757996646720723,0.9464384193031803,0.32698172798280595,0.7436817052286109,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False
EU,H3_recent_volume,adjusted,6h_window,recent_games_6+,0.0014326045480495212,0.14326045480495211,0.003843704830523304,-0.006100918486978787,0.00896612758307783,-0.6100918486978787,0.896612758307783,0.37271450624227,0.7093609387654696,True,0 recent ranked games,alias_confirmed_ge10m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_2,-0.00398917542595394,-0.39891754259539397,0.0023656679477074383,-0.008625799402841302,0.0006474485509334231,-0.8625799402841302,0.06474485509334231,-1.6862786807505414,0.09174213534899134,True,session depth 1,authoritative_ge5m,0.6421949474429394,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_3,-0.003924108413217862,-0.39241084132178616,0.0025085241549322747,-0.008840725411233895,0.0009925085847981713,-0.8840725411233895,0.09925085847981713,-1.564309598335841,0.1177448791114501,True,session depth 1,authoritative_ge5m,0.6824314283213673,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_4,-0.004325703983255511,-0.4325703983255511,0.0027349999586643394,-0.009686205399956153,0.001034797433445131,-0.9686205399956153,0.1034797433445131,-1.5816102554414684,0.11373857138689455,True,session depth 1,authoritative_ge5m,0.6824314283213673,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_5,0.001230787597768996,0.12307875977689961,0.0031312577395531493,-0.004906364798067477,0.00736793999360547,-0.49063647980674774,0.736793999360547,0.3930649279431841,0.6942715270380999,True,session depth 1,authoritative_ge5m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_6,-0.000357609681697983,-0.0357609681697983,0.0035756398387619434,-0.007365734987357998,0.006650515623962032,-0.7365734987357998,0.6650515623962032,-0.10001278032012433,0.9203341790911641,True,session depth 1,authoritative_ge5m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_7,-0.0016846985611899954,-0.16846985611899953,0.004060406556286003,-0.00964294917410087,0.006273552051720879,-0.964294917410087,0.6273552051720879,-0.41490883679662005,0.6782086405831207,True,session depth 1,authoritative_ge5m,1.0,False,False
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_8+,-7.775795356279593e-05,-0.007775795356279593,0.00315518957313607,-0.0062618158813058,0.006106299974180208,-0.62618158813058,0.6106299974180208,-0.024644463275627894,0.9803385534917604,True,session depth 1,authoritative_ge5m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_5-10m,-0.0014999616405168273,-0.14999616405168273,0.0025486234264923972,-0.006495171766596992,0.003495248485563337,-0.6495171766596992,0.3495248485563337,-0.5885379632491194,0.5561712600690711,True,<=5m,authoritative_ge5m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_10-20m,-0.006529998752635192,-0.6529998752635192,0.0033346492620067733,-0.013065791207241538,5.793701971153545e-06,-1.306579120724154,0.0005793701971153545,-1.9582265598467994,0.05020343389179059,True,<=5m,authoritative_ge5m,0.3514240372425341,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_20-30m,-7.042219271897931e-05,-0.007042219271897931,0.005235777435109301,-0.010332357396600707,0.01019151301116275,-1.0332357396600707,1.019151301116275,-0.013450188361092777,0.9892686259322313,True,<=5m,authoritative_ge5m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_30-60m,-0.003533681626381359,-0.3533681626381359,0.004218793437443445,-0.011802364821984445,0.004735001569221728,-1.1802364821984446,0.4735001569221728,-0.8376047983337012,0.4022526970642377,True,<=5m,authoritative_ge5m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_1-2h,0.0007871936881962633,0.07871936881962632,0.004473272905051044,-0.007980260098722644,0.009554647475115169,-0.7980260098722645,0.9554647475115169,0.17597712120523545,0.8603119165703554,True,<=5m,authoritative_ge5m,1.0,False,False
EU,H2_post_loss_requeue,adjusted,categorical_requeue_gap,post_loss_gap_2-6h,-0.0024064300670529146,-0.24064300670529146,0.004160885801974616,-0.010561616382707221,0.005748756248601392,-1.0561616382707222,0.5748756248601392,-0.5783456171546223,0.563030802145086,True,<=5m,authoritative_ge5m,1.0,False,False
