source,hypothesis,specification,parameter_setting,term,estimate,estimate_percentage_points,std_error,ci_low,ci_high,ci_low_percentage_points,ci_high_percentage_points,z_value,p_value_two_sided,is_behavior_term,reference_category
EU,H1_session_depth,behavior_only,30m_session_boundary,session_depth_5,0.006056644567059698,0.6056644567059698,0.002540131749559805,0.0010780778219357636,0.011035211312183633,0.10780778219357635,1.1035211312183633,2.384382057391035,0.017107830870006894,True,session depth 1
EU,H1_session_depth,behavior_only,30m_session_boundary,session_depth_6,0.004594534303351637,0.4594534303351637,0.0030386648331439787,-0.0013611393306989733,0.010550207937402249,-0.13611393306989733,1.055020793740225,1.512024048600933,0.13052774478531967,True,session depth 1
EU,H1_session_depth,behavior_only,30m_session_boundary,session_depth_7,0.0031170023367203836,0.31170023367203836,0.003511262793120094,-0.0037649462780505153,0.009998950951491283,-0.37649462780505155,0.9998950951491283,0.887715480261911,0.3746938167592272,True,session depth 1
EU,H1_session_depth,behavior_only,30m_session_boundary,session_depth_8+,0.0044864334824489226,0.44864334824489227,0.0024312149748910088,-0.00027866030701190637,0.00925152727190975,-0.027866030701190637,0.9251527271909751,1.8453462687519226,0.0649871839138364,True,session depth 1
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_2,-0.004083233467308022,-0.4083233467308022,0.002370310130631488,-0.008728955955536168,0.0005624890209201252,-0.8728955955536167,0.056248902092012526,-1.7226578980279614,0.0849504081740369,True,session depth 1
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_3,-0.004101710342064157,-0.4101710342064157,0.0025122151226741668,-0.009025561503922398,0.0008221408197940832,-0.9025561503922398,0.08221408197940831,-1.6327066520075826,0.10253070773378432,True,session depth 1
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_4,-0.004472725047223252,-0.44727250472232516,0.002738027777098466,-0.009839160879006508,0.0008937107845600045,-0.9839160879006508,0.08937107845600045,-1.633557221235744,0.10235185646819497,True,session depth 1
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_5,0.001191790899919199,0.1191790899919199,0.003135069565500829,-0.004952832537490062,0.00733641433732846,-0.49528325374900617,0.733641433732846,0.3801481514266844,0.7038354442941571,True,session depth 1
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_6,-0.0003059359008621624,-0.03059359008621624,0.0035825923520755136,-0.0073276878822188096,0.0067158160804944855,-0.732768788221881,0.6715816080494486,-0.08539511917534343,0.931947273324386,True,session depth 1
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_7,-0.0018073279478848833,-0.18073279478848833,0.004065708383584501,-0.009775969951353065,0.006161314055583299,-0.9775969951353065,0.6161314055583299,-0.4445296556885534,0.6566596929817883,True,session depth 1
EU,H1_session_depth,adjusted,30m_session_boundary,session_depth_8+,-0.00019876288184647885,-0.019876288184647886,0.003167963055639555,-0.006407856375253465,0.006010330611560508,-0.6407856375253466,0.6010330611560508,-0.06274154033856061,0.9499723181297232,True,session depth 1
EU,H1_session_depth,adjusted,30m_session_boundary,prior_win_rate,-0.2698288240796156,-26.98288240796156,0.007735947278922967,-0.28499100213260525,-0.254666646026626,-28.499100213260526,-25.466664602662597,-34.87986853462403,1.5015513100808826e-266,False,
EU,H1_session_depth,adjusted,30m_session_boundary,log1p_prior_matches,-0.011164367799594612,-1.1164367799594612,0.0012179559004918525,-0.013551517499316693,-0.008777218099872532,-1.3551517499316692,-0.8777218099872532,-9.166479504788356,4.887190271063475e-20,False,
EU,H1_session_depth,adjusted,30m_session_boundary,log1p_prev_kda,0.006696317131297572,0.6696317131297572,0.001063423780762166,0.004612044820700308,0.008780589441894835,0.4612044820700308,0.8780589441894835,6.29694130640774,3.0357616001969373e-10,False,
EU,H1_session_depth,adjusted,30m_session_boundary,log1p_prev_loss_streak,-0.004660382381924209,-0.46603823819242085,0.0021195568508759663,-0.008814637472826237,-0.0005061272910221806,-0.8814637472826237,-0.05061272910221806,-2.1987531874873634,0.027895476770313007,False,
EU,H1_session_depth,adjusted,30m_session_boundary,prev_queue_was_flex440,-0.002552290280270405,-0.2552290280270405,0.0051499174706375744,-0.012645943046073662,0.007541362485532853,-1.2645943046073662,0.7541362485532853,-0.49559828770506964,0.6201778611307535,False,
EU,H1_session_depth,adjusted,30m_session_boundary,prev_ranked_win,0.0002594136280859067,0.02594136280859067,0.0024713851988373893,-0.004584412353560736,0.00510323960973255,-0.45844123535607356,0.5103239609732549,0.10496689395402317,0.9164020783582028,False,
EU,H1_session_depth,adjusted,30m_session_boundary,log1p_gap_from_prev_ranked,-0.0014242189750289036,-0.14242189750289036,0.0005399113879961889,-0.002482425850344465,-0.00036601209971334216,-0.2482425850344465,-0.03660120997133422,-2.6378754119536314,0.00834272262360781,False,
EU,H1_session_depth,adjusted,30m_session_boundary,recent_volume_control,0.00022715582239720645,0.022715582239720644,0.00041116543163456366,-0.0005787136152944041,0.001033025260088817,-0.05787136152944041,0.10330252600888169,0.5524681914385702,0.5806276216621082,False,
EU,H1_session_depth,adjusted,30m_session_boundary,patch_15.21,0.006432843979826059,0.643284397982606,0.003919146329223577,-0.0012485416755945097,0.014114229635246629,-0.12485416755945097,1.411422963524663,1.6413890779884381,0.10071667563173961,False,
EU,H1_session_depth,adjusted,30m_session_boundary,patch_15.22,0.01791254817655877,1.7912548176558771,0.00407010744778528,0.009935284165691383,0.02588981218742616,0.9935284165691384,2.588981218742616,4.401001301895791,1.0775247807553922e-05,False,
EU,H1_session_depth,adjusted,30m_session_boundary,patch_15.23,0.02392347883104537,2.392347883104537,0.004485269185409712,0.015132512766675028,0.03271444489541571,1.5132512766675028,3.271444489541571,5.33378886352393,9.618435590484071e-08,False,
EU,H1_session_depth,adjusted,30m_session_boundary,patch_15.24,0.038269112301769326,3.8269112301769326,0.004872665897460398,0.028718862634050407,0.047819361969488244,2.871886263405041,4.781936196948824,7.85383465788511,4.035061590503118e-15,False,
EU,H1_session_depth,adjusted,30m_session_boundary,patch_16.1,0.04806130158966164,4.806130158966164,0.005408761851654666,0.03746032315946432,0.05866228001985896,3.746032315946432,5.8662280019858954,8.885823208311265,6.344918542608474e-19,False,
EU,H1_session_depth,adjusted,30m_session_boundary,patch_16.2,0.03633018043826989,3.633018043826989,0.006139897348384127,0.024296202766664023,0.04836415810987575,2.429620276666402,4.8364158109875754,5.917066422589478,3.277343652608982e-09,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,session_depth_2,-0.007006597677053513,-0.7006597677053513,0.0025505082549086883,-0.012005501998946646,-0.0020076933551603808,-1.2005501998946646,-0.20076933551603807,-2.7471378159896833,0.00601178669775227,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,session_depth_3,-0.006361583403012894,-0.6361583403012895,0.0026909414373370876,-0.011635731704700033,-0.0010874351013257563,-1.1635731704700032,-0.10874351013257563,-2.364073522650948,0.01807522504346927,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,session_depth_4,-0.005844218067547077,-0.5844218067547078,0.0028703471136997385,-0.01146999503352706,-0.00021844110156709392,-1.146999503352706,-0.021844110156709392,-2.036066662339721,0.041743661796723855,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,session_depth_5,-0.0002879634910001856,-0.028796349100018562,0.00321265138753949,-0.006584644505460218,0.006008717523459847,-0.6584644505460218,0.6008717523459847,-0.08963421680829538,0.9285778927556857,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,session_depth_6,-0.003852476289481647,-0.3852476289481647,0.003650269810497992,-0.01100687365191156,0.0033019210729482652,-1.100687365191156,0.3301921072948265,-1.0553949405060743,0.29124473588955546,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,session_depth_7,-0.003714866909505705,-0.3714866909505705,0.004030616684297481,-0.011614730446215017,0.0041849966272036075,-1.1614730446215016,0.41849966272036077,-0.9216621674738067,0.3567048202386926,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,session_depth_8+,-0.003203257730857453,-0.3203257730857453,0.0032335312812818637,-0.009540862585053562,0.0031343471233386553,-0.9540862585053562,0.31343471233386555,-0.9906376194349326,0.32186256131257407,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,prior_win_rate,-0.26996370429455396,-26.996370429455396,0.007735082002927137,-0.2851241864377551,-0.2548032221513528,-28.51241864377551,-25.48032221513528,-34.90120779487449,7.127317910219109e-267,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,log1p_prior_matches,-0.011231413750155282,-1.1231413750155284,0.0012175093257284835,-0.013617688179424756,-0.00884513932088581,-1.3617688179424756,-0.884513932088581,-9.224909832567473,2.837995752013056e-20,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,log1p_prev_kda,0.006706687600186149,0.670668760018615,0.0010634275149737622,0.004622407970668646,0.008790967229703652,0.46224079706686466,0.8790967229703652,6.306671123091659,2.851007353058795e-10,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,log1p_prev_loss_streak,-0.0046774773456667185,-0.46774773456667185,0.002118552491363694,-0.008829763928097163,-0.0005251907632362737,-0.8829763928097163,-0.05251907632362737,-2.2078647400687563,0.027253703430705777,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,prev_queue_was_flex440,-0.0025137999225347558,-0.25137999225347557,0.005150476138695993,-0.012608547657611827,0.007580947812542316,-1.2608547657611828,0.7580947812542316,-0.48807136560605524,0.6254992924699497,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,prev_ranked_win,0.00026717014941018106,0.026717014941018108,0.002470790709246242,-0.00457549065404863,0.005109830952868992,-0.457549065404863,0.5109830952868992,0.10813143679485746,0.9138914313914808,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,log1p_gap_from_prev_ranked,-0.0019288852043583943,-0.19288852043583943,0.0005688959619062489,-0.0030439008006449128,-0.0008138696080718759,-0.30439008006449125,-0.08138696080718759,-3.3905763681203007,0.0006974581964063398,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,recent_volume_control,0.00013617990332833263,0.013617990332833263,0.0004500786171424539,-0.0007459579764824688,0.001018317783139134,-0.07459579764824688,0.1018317783139134,0.3025691471257575,0.7622182299699243,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,patch_15.21,0.006524617176546438,0.6524617176546438,0.003917711156745186,-0.001153955592504881,0.014203189945597758,-0.1153955592504881,1.4203189945597758,1.6654155744261288,0.09582987432193603,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,patch_15.22,0.01804146444618084,1.804146444618084,0.004068724054146469,0.010066911837021963,0.026016017055339714,1.0066911837021963,2.6016017055339713,4.434182364319999,9.242237069858716e-06,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,patch_15.23,0.024075205067735275,2.4075205067735275,0.004482584432688552,0.015289501022005802,0.032860909113464745,1.5289501022005803,3.2860909113464745,5.370831365087197,7.837447466809551e-08,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,patch_15.24,0.03845018268688966,3.8450182686889662,0.004870511553914631,0.02890415545493077,0.04799620991884855,2.890415545493077,4.799620991884855,7.894485468571707,2.9151535677075665e-15,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,patch_16.1,0.04825416907857691,4.825416907857691,0.005406219167346474,0.0376581742180477,0.058850163939106116,3.76581742180477,5.885016393910612,8.925677554848637,4.429791854156023e-19,False,
EU,H1_session_depth,adjusted_sensitivity,45m_session_boundary,patch_16.2,0.03655184482524551,3.655184482524551,0.006136490426849714,0.02452454459714525,0.048579145053345776,2.452454459714525,4.857914505334578,5.956473860908491,2.5773831317288974e-09,False,
