seed_riot_id,status,distinct_puuids_seen,player_id
avarice61#51483,resolved_unique,1,52f4e0b66bdde51a21d41c40b6a91110
Autumn Leaf#Seal,resolved_unique,1,f5ffd95c6f7c033f311904a111cb6675
JEZUUU#0814,resolved_unique,1,2bb9a42e49890aae193168011356d1e6
zabujcastworuwpl#pve,resolved_unique,1,01d28b8162d92534fd3a4b3b8102deea
wishful thinking#Densi,resolved_unique,1,bbed168e7e8f2451ce164e5a16ec807d
yebit#haha,resolved_unique,1,13f92e88a356ac3579ea160ef521bf90
Reeker#KZN,resolved_unique,1,12cc10ec34532a21dec83db7c90714aa
qweasdx#EUW,resolved_unique,1,367c241d9711ca3b9fb776c6c5a792c3
ttv pumpTM#1070,resolved_unique,1,70cc9dadc8e883baca218aadefbc02ed
Kijo73#ZTC,resolved_unique,1,0b65c964de9077ce34ab352e50c7bda1
chenzelot#LOT,resolved_unique,1,00935a2ceffe33b91e8079d8bd4bd24e
molodoy jg#FURIA,resolved_unique,1,7d45cc6d24f0df8fbd3cc66700ee7f79
정성훈#2003,resolved_unique,1,56f38ba563fc4b00381c9dac28eafd92
Lathyrus#EUW,resolved_unique,1,3adc4797c3bac376d49784ec31589de1
J1HUIV#000,resolved_unique,1,f3611999cd85aa4e764c24cda1b24426
Agurin#SKT,resolved_unique,1,0fb646162129f0d051f18ef7e94eadcf
Smile on face#Smile,resolved_unique,1,40b4f6fc6ec42d6b42522ad1dfb71bee
TWTV CruncyWM#JEWQ,resolved_unique,1,e36204a50d5c3f3ec5bd6c441de3b759
Pyrka#EUW4,resolved_unique,1,744389c83a583c82557781e99c278a5a
Coach Kirei#Coach,resolved_unique,1,ccacbcb3c866e0e1433ce4f91d8411a8
bedoes2115#SMOKI,resolved_unique,1,d13937bcfbf96375d55aefeb5d9529cb
iwanan#7596,resolved_unique,1,52196429868316f16c92ded4686e94ef
SIXTY5#EUW,resolved_unique,1,5d0179262d1a6e086081ec032a308dc4
Shaolin Nunu#00000,resolved_unique,1,f6282b3e55ab9dafe40ec1cd97a80011
ocsaV#EUW,resolved_unique,1,aa6ca66f97e5cdb405379cc5f9551207
platamon prodigy#0000,resolved_unique,1,0bf988878df7e066d60d47769743e838
Notiko#EUW01,resolved_unique,1,b5d3ec5dc167e4126ce82cbc74005bf2
CALIPPO DE LIMÓN#ÑAM,resolved_unique,1,52095f460fe4d883f36dd25739be7e07
gorillajones#123,resolved_unique,1,5f85a9b4f39e45adfcb3b75566ea8bd5
EWI Vizicsacsi#TOP,resolved_unique,1,9ce05cd0f2e7ab8ed8080130bd15c6f4
G4KG05#0023,resolved_unique,1,682755d24cc19b94c33fe648f5f40218
IWILLMAKEIT1#2509,resolved_unique,1,73cd0c2496cf93d8ea6cfa064f1bc23f
Spooder#euww,resolved_unique,1,84a0c0f04472633407c45dc955049f27
RAIKO TE OWN MDR#kata,resolved_unique,1,705bfecbe57725bb7bc626876ce287aa
RTZUIO#111,resolved_unique,1,7b403f06aaf60a98e676e0e98fc2036b
selenex#ツツツ,resolved_unique,1,9fc879e5a940d20d543082958fd72d79
Afroboi#depu,resolved_unique,1,c4c1765fc17d357cf0d8b44a2f72fc01
TWTV Wakatito#ELISE,resolved_unique,1,11f5e4caedff853a80b6c5b0558d1806
hovinko z kose#marek,resolved_unique,1,af7d4db55eff5aaea2e05f8720176615
Mishi#001,resolved_unique,1,7c8ec351490c083933dde0238aa70ff9
Frank Lundy#AGENT,resolved_unique,1,46b042bd0654b7a7688f9906a10f49af
Targamas#5555,resolved_unique,1,6f4c57289e6520d87352c56788c08985
Zanzarah#1996,resolved_unique,1,84f0a3ad2db5718053d29eb542d58795
Govno Smrdljivo#GOVNO,resolved_unique,1,397820605b5d94893b9237d86f1d8980
alix de souza#1111,resolved_unique,1,67106001c7b946af50956df813ea1b55
UCAM iLevi#ALB,resolved_unique,1,eb306363d0bf461832a5d117d9df856b
B Z#ZED,resolved_unique,1,2c5c0cbce7f123c88461d46f8372abde
Buggy2v9#EUW,resolved_unique,1,934ea40d379bbc05e990b33aa85e5a9d
Bisgaard#Mid,resolved_unique,1,6b5ecef2384ab8b13040be0682cc3ca8
murloc slayer#000,resolved_unique,1,17f2e058bfd64a331f62c6f6252520ce
TwTv SharonMirza#99999,resolved_unique,1,3ea25ae52b41915b8c38e252875489b6
ANDA#RIEL,resolved_unique,1,cf3bc7877300469f341df71731673427
Dark Wanderer#2956,resolved_unique,1,13ceb5439a6fd4793ea06488fd9ac75f
Argonaut#fire,resolved_unique,1,a4f9e6b15077c9b458dd58844382b3f2
KC Subfry#KCORP,resolved_unique,1,fb9b6bfaeb21afc3157aa05ba8ab2799
Shëun#2530,resolved_unique,1,e7bd3524d8f91c963be63143cc97fa24
OLEG INSEC#OLEG,resolved_unique,1,b3279e8639ad9fc0bcd2a484d7b9f9ea
Antonio#FORS,resolved_unique,1,8212adec61f1cb514dc15014011fb4d0
Relative#00003,resolved_unique,1,2459f02664721c76ff4449cfa7a88130
The Bitter Truth#Julia,resolved_unique,1,f72a93531a21f0a963c4dbc1b3eeb75f
Shending Help#guide,resolved_unique,1,fb31f464f5204e2e18216bab0c02a8aa
Nio#Nii,resolved_unique,1,a423b8143911bfd3977b2c425ea19c08
Plαnk#Plank,resolved_unique,1,1c2c1d1a23835bf6e02008d362c6286f
Panda#32111,resolved_unique,1,11120ab36411aee7718457d01767f2fd
Tockimo#freak,resolved_unique,1,06937f829bef4bbfdb548510c5631240
Closer#kral,resolved_unique,1,0d2b9c2d2d818a0b4255e18760e58298
EDGE BEAST#EUW,resolved_unique,1,e15136fa5c6d850707a1779c9386a57d
양귀비#LCK,resolved_unique,1,db900cc069f980fefda475e0903c88a6
ZY77 oo 7YZZ#DJIAI,resolved_unique,1,41a0cd2cb84ebd946fa6027d39e67dbc
Peter Decker#Argu,resolved_unique,1,1b9600d8dbc5478af9ed514ce911c84f
CROmpir#11111,resolved_unique,1,ef3c6af469fc637289870ee3d887a826
B Butcher#EUW,resolved_unique,1,8af886bd92e63d42d1286c5f7323a02b
Dark Magician#123,resolved_unique,1,7b1a86ab1758bd8183376eeef3fe8b74
humble Marty#EUW,resolved_unique,1,640d6bb50ef2ab9fb04c83e7a3183993
papabear68#bala,resolved_unique,1,0521b87e8266317172a4eaa3c40135eb
zwaker#T1WIN,resolved_unique,1,276ffc711de3ccf1ff13f51cff58f51e
SwiT#ZEUS,resolved_unique,1,57579acf8e2cbf36c4b236b9edb525ee
Łanz#EUW,resolved_unique,1,8b41d6fb0d857c96121419bf68cf83f4
2026#KR11,resolved_unique,1,e657cefa4c0d0945c46bb4bfc041db4c
faker baIIsack#0000,resolved_unique,1,4eec502d5b63aaba3cfd78a82e4aa8be
agrsv#EUW,resolved_unique,1,524030dda2ae49c8b68fbd53824c59cd
LR Rekkles#ADC,resolved_unique,1,fde154493781dd2200225fa400bfb03d
James Doakes#BOAT,resolved_unique,1,7d5d7b592244129f4a5edff2661803c6
Senne Lammens#keeps,resolved_unique,1,6d8a1dada9f6b37b148a1438eeda4d69
Maki Otsuki#0511,resolved_unique,1,2a03d05d92a5732d4561b9486ca598d3
maciek11#joker,resolved_unique,1,beece89c188f1ab2df577b06d2140ce7
Rinky#MMB,resolved_unique,1,eb2a70302cda506aed68f5f3fab7a5d9
Illyrian#2000,resolved_unique,1,f9371ab22d6f588ffd62bbf0bc6be963
Porcelain Heart#XDXD,resolved_unique,1,e8c7d97bb71fb59943c639d7b35670b1
Wilden#bruch,resolved_unique,1,0f674bcc63777fde4c5f096143176085
Ewigkeit#0000,resolved_unique,1,40f054fe5cb3df28a263b1599f47e05f
Turret Syndrome#HEIM,resolved_unique,1,460e5a7892ed338c8e0914e63631c387
G2 Labrov#8085,resolved_unique,1,327aa4f99bde11bafd6f3dcfecd81221
MadalBemm#EUW,resolved_unique,1,73e19792ba859997b223f11f1036aa58
twtv imtof#EUW2,resolved_unique,1,a3ede9e36c8e028467aa12eba8a1fd13
Creepano#EUW,resolved_unique,1,aba5edfb7b568c39b274fa63d6fa3e44
KC NEXT ADKING#EUW,resolved_unique,1,39b8665410ec41192bf552b696d04f06
Kuroko Tetsuya#DWG,resolved_unique,1,18424401c29aca8328f47aa7f55f5b40
Dieu inarrêtable#Sauvé,resolved_unique,1,15fad4e469164ec7438ecbb25d440a53
Dreilix#CN3,resolved_unique,1,3f3c3bba6c328a1fe2e5a606a4e9c107
TTVItsUniqueCORN#IMPRV,resolved_unique,1,8d859b7c537e87112dae5699217f660c
